D8:0B:9A	Samsung Electronics Co.,Ltd	2019-07-26	2019-07-26
00:1A:5A	Korea Electric Power Data Network  (KDN) Co., Ltd	2006-11-29	2015-09-27
F4:DD:9E	GoPro	2014-04-22	2015-09-27
00:A0:BC	VIASAT, INCORPORATED	1980-01-01	2015-09-27
48:02:86		2021-09-29	2021-09-29
00:0D:71	boca systems	2003-06-01	2015-09-27
00:07:BE	DataLogic SpA	2001-10-24	2015-09-27
00:0C:D1	SFOM Technology Corp.	2003-04-11	2015-09-27
24:BC:F8	HUAWEI TECHNOLOGIES CO.,LTD	2016-01-02	2016-01-02
00:16:A7	AWETA G&P	2005-12-10	2015-09-27
00:13:3E	MetaSwitch	2005-01-23	2015-09-27
D4:55:BE	SHENZHEN FAST TECHNOLOGIES CO.,LTD	2016-04-27	2016-04-27
D8:B6:73	Texas Instruments	2021-11-12	2021-11-12
54:A5:4B	NSC Communications Siberia Ltd	2013-07-12	2015-09-27
00:05:75		2001-06-04	2015-09-27
0C:CD:D3	EASTRIVER TECHNOLOGY CO., LTD.	2010-12-06	2015-09-27
7C:87:CE	Espressif Inc.	2021-04-20	2021-04-20
00:0D:E8	Nasaco Electronics Pte. Ltd	2004-02-12	2015-09-27
00:60:3A	QUICK CONTROLS LTD.	1980-01-01	2015-09-27
C0:F9:45	Toshiba Toko Meter Systems Co., LTD.	2016-06-11	2016-06-11
00:1E:47	PT. Hariff Daya Tunggal Engineering	2007-09-29	2015-09-27
00:04:61		2000-12-04	2015-09-27
E0:60:89	Cloudleaf, Inc.	2017-05-23	2017-05-23
00:1C:00	Entry Point, LLC	2007-04-09	2015-09-27
00:16:04	BEHRINGER Spezielle Studiotechnik GmbH	2005-10-01	2015-09-27
80:A2:35	Edgecore Networks Corporation	2019-01-10	2019-01-10
D8:9C:8E	Comcast Cable Corporation	2022-01-22	2022-01-22
00:01:09	Nagano Japan Radio Co., Ltd.	2000-11-09	2015-09-27
F0:34:04	TCT mobile ltd	2015-12-03	2016-03-01
40:06:D5	Cisco Systems, Inc	2021-07-23	2021-07-23
98:1D:FA	Samsung Electronics Co.,Ltd	2014-10-13	2017-02-21
C4:0E:45	ACK Networks,Inc.	2013-12-13	2015-09-27
00:16:9A	Quadrics Ltd	2005-11-29	2015-09-27
90:E0:F0	IEEE 1722a Working Group	2010-04-27	2015-09-27
00:15:CE	ARRIS Group, Inc.	2005-09-09	2016-05-19
F4:06:A5	Hangzhou Bianfeng Networking Technology Co., Ltd.	2014-03-11	2015-09-27
00:1C:CA	Shanghai Gaozhi Science & Technology Development Co.	2007-06-16	2015-09-27
74:45:8A	Samsung Electronics Co.,Ltd	2013-01-09	2015-09-27
38:D7:CA	7HUGS LABS	2017-08-04	2017-08-04
AC:56:7B	Sunnovo International Limited	2021-12-09	2021-12-09
6C:6A:77	Intel Corporate	2020-01-14	2020-01-14
80:D0:9B	HUAWEI TECHNOLOGIES CO.,LTD	2014-09-21	2015-10-12
24:DA:9B	Motorola Mobility LLC, a Lenovo Company	2015-07-23	2015-09-27
00:16:99		2005-11-29	2015-09-27
00:23:3F	Purechoice Inc	2008-10-25	2015-09-27
D8:7E:76	ITEL MOBILE LIMITED	2019-10-16	2019-10-16
78:B3:CE	Elo touch solutions	2013-05-02	2015-09-27
E0:BE:03	Lite-On Network Communication (Dongguan) Limited	2020-03-19	2020-03-19
08:00:6C	SUNTEK TECHNOLOGY INT'L	2000-11-09	2015-09-27
24:62:AB	Espressif Inc.	2019-02-25	2019-02-25
00:02:0E	ECI Telecom Ltd.	2000-11-09	2019-07-01
00:84:ED	Private	2015-07-23	2015-07-23
00:D0:4B	LA CIE GROUP S.A.	2000-11-09	2015-09-27
00:18:E1	Verkerk Service Systemen	2006-07-01	2015-09-27
48:33:DD	ZENNIO AVANCE Y TECNOLOGIA, S.L.	2011-09-24	2015-09-27
AC:EE:3B	6harmonics Inc	2012-04-08	2015-09-27
00:25:BD	Italdata Ingegneria dell'Idea S.p.A.	2010-01-05	2015-09-27
A4:14:37	Hangzhou Hikvision Digital Technology Co.,Ltd.	2016-06-11	2016-06-11
00:40:A0	GOLDSTAR CO., LTD.	2000-11-09	2015-09-27
40:8E:DF	Huawei Device Co., Ltd.	2022-03-09	2022-03-09
20:90:6F	Shenzhen Tencent Computer System Co., Ltd.	2015-09-27	2015-09-27
20:CD:39	Texas Instruments	2013-06-20	2015-09-27
74:26:AC	Cisco Systems, Inc	2014-01-12	2015-09-27
14:75:90		2014-05-27	2015-09-27
48:DC:FB	Nokia Corporation	2011-05-07	2015-09-27
00:1F:A7	Sony Interactive Entertainment Inc.	2008-01-20	2016-04-27
CC:14:A6	Yichun MyEnergy Domain, Inc	2012-05-01	2015-09-27
80:45:DD	Intel Corporate	2020-12-18	2020-12-18
C4:9F:4C	HUAWEI TECHNOLOGIES CO.,LTD	2017-12-10	2017-12-10
D8:CD:2C	WUXI NEIHUA NETWORK TECHNOLOGY CO., LTD	2020-12-23	2020-12-23
00:B3:42	MacroSAN Technologies Co., Ltd.	2010-11-24	2015-09-27
00:18:0B	Brilliant Telecommunications	2006-04-21	2015-09-27
00:19:75		2006-08-27	2015-09-27
10:13:31	Technicolor Delivery Technologies Belgium NV	2016-08-26	2021-06-08
E0:5F:B9	Cisco Systems, Inc	2010-11-24	2015-09-27
7C:61:93	HTC Corporation	2010-12-06	2015-09-27
00:30:FF	DataFab Systems Inc.	2000-11-09	2015-09-27
28:A1:92	GERP Solution	2012-07-28	2015-09-27
BC:62:0E	HUAWEI TECHNOLOGIES CO.,LTD	2015-11-15	2015-11-15
24:01:C7	Cisco Systems, Inc	2013-01-09	2015-09-27
90:AE:1B	TP-LINK TECHNOLOGIES CO.,LTD.	2014-02-25	2015-09-27
8C:F2:28	MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.	2015-01-23	2018-02-18
8C:7A:AA	Apple, Inc.	2021-06-24	2021-06-24
FC:19:28	Actions Microelectronics Co., Ltd	2020-08-25	2020-08-25
0C:B9:37	Ubee Interactive Co., Limited	2017-05-23	2019-12-17
D0:0D:F7	Huawei Device Co., Ltd.	2020-05-21	2020-05-21
10:41:7F	Apple, Inc.	2015-03-07	2015-09-27
CC:79:4A	BLU Products Inc.	2015-05-23	2015-09-27
A8:BD:27	Hewlett Packard Enterprise	2016-05-18	2016-05-18
8C:1A:BF	Samsung Electronics Co.,Ltd	2015-12-03	2015-12-03
1C:E1:65	Marshal Corporation	2012-04-08	2015-09-27
F0:1C:13	LG Electronics (Mobile Communications)	2011-08-05	2017-08-11
00:00:7A	DANA COMPUTER INC.	2000-11-09	2015-09-27
B0:8C:75	Apple, Inc.	2020-09-25	2020-09-25
00:60:AB	LARSCOM INCORPORATED	1980-01-01	2015-09-27
98:E7:F5	HUAWEI TECHNOLOGIES CO.,LTD	2016-01-02	2016-01-02
8C:0F:6F	PEGATRON CORPORATION	2017-05-23	2017-05-23
90:11:95		2021-11-02	2021-11-02
00:09:88		2002-06-05	2015-09-27
CC:A2:60	Sichuan Tianyi Comheart Telecom Co.,LTD	2016-03-16	2016-03-16
D8:33:B7	Sagemcom Broadband SAS	2021-12-15	2021-12-15
E4:B0:05	Beijing IQIYI Science & Technology Co., Ltd.	2016-08-26	2016-08-26
00:0B:97	Matsushita Electric Industrial Co.,Ltd.	2003-02-07	2015-09-27
00:0E:5B	ParkerVision - Direct2Data	2004-02-12	2015-09-27
C4:95:00	Amazon Technologies Inc.	2018-04-05	2018-04-05
00:14:4A	Taiwan Thick-Film Ind. Corp.	2005-04-07	2015-09-27
78:35:A0	Zurn Industries LLC	2018-07-19	2018-07-19
01:30:03	APLIO	
00:05:D0	Solinet Systems	2001-06-04	2015-09-27
00:80:AB	DUKANE NETWORK INTEGRATION	2000-11-09	2015-09-27
DC:A4:CA	Apple, Inc.	2016-11-16	2016-11-16
31:24:38	Espressif Inc.	
14:3F:C3	SnapAV	2020-07-11	2020-07-11
58:FC:73	Arria Live Media, Inc.	2015-07-31	2015-09-27
88:68:5C	Shenzhen ChuangDao & Perpetual Eternal Technology Co.,Ltd	2013-03-10	2015-09-27
CC:3C:3F	SA.S.S. Datentechnik AG	2013-03-10	2015-09-27
00:14:0B	FIRST INTERNATIONAL COMPUTER, INC.	2005-03-17	2015-09-27
58:0A:20	Cisco Systems, Inc	2014-01-12	2015-09-27
00:1A:FE	SOFACREAL	2007-01-06	2015-09-27
34:79:16		2018-04-22	2018-04-22
28:A1:83	ALPSALPINE CO,.LTD	2015-09-27	2020-10-10
00:D0:DB	MCQUAY INTERNATIONAL	2000-11-09	2015-09-27
00:03:0A	Argus Technologies	2000-11-09	2015-09-27
00:13:74		2005-01-23	2015-09-27
08:01:19	THE DROID WORKS	
50:4C:7E	THE 41ST INSTITUTE OF CETC	2018-03-17	2018-03-17
C8:9B:D7	Realme Chongqing Mobile Telecommunications Corp.,Ltd.	2021-11-03	2021-11-03
EC:88:8F	TP-LINK TECHNOLOGIES CO.,LTD.	2012-06-14	2015-09-27
20:46:F9	Advanced Network Devices (dba:AND)	2010-01-05	2015-09-27
B4:20:46	eero inc.	2021-06-24	2021-06-24
00:14:72		2005-05-07	2018-03-05
70:F8:2B	DWnet Technologies(Suzhou) Corporation	2019-07-12	2019-07-12
F8:D4:78	Flextronics Tech.(Ind) Pvt Ltd	2018-10-25	2021-01-21
1C:DE:A7	Cisco Systems, Inc	2014-07-13	2015-09-27
50:40:61		2016-11-16	2016-11-16
00:03:83		2000-11-09	2015-09-27
00:40:34	BUSTEK CORPORATION	2000-11-09	2015-09-27
AC:6F:D9	Valueplus Inc.	2011-07-09	2015-09-27
00:C5:DB	Datatech Sistemas Digitales Avanzados SL	2013-05-02	2015-09-27
00:1E:31	infomark	2007-09-29	2020-06-04
00:B0:9A	Morrow Technologies Corp.	2000-11-09	2015-09-27
00:1B:DF	Iskra Sistemi d.d.	2007-04-09	2015-09-27
00:D0:75	ALARIS MEDICAL SYSTEMS, INC.	2000-11-09	2015-09-27
00:11:45	ValuePoint Networks	2004-06-05	2015-09-27
54:F5:B6	ORIENTAL PACIFIC INTERNATIONAL LIMITED	2011-05-14	2015-09-27
E8:A6:CA	Huawei Device Co., Ltd.	2021-04-01	2021-04-01
F8:E9:03	D-Link International	2014-07-13	2015-09-27
5C:B0:0A	HUAWEI TECHNOLOGIES CO.,LTD	2021-02-11	2021-02-11
00:1E:95	SIGMALINK	2007-12-31	2015-09-27
98:F8:DB	Marini Impianti Industriali s.r.l.	2011-05-07	2015-09-27
D8:CC:98	Huawei Device Co., Ltd.	2020-09-08	2020-09-08
F4:F6:47	zte corporation	2021-10-29	2021-10-29
B4:FB:E4	Ubiquiti Networks Inc.	2016-07-14	2016-07-14
CC:AF:78	Hon Hai Precision Ind. Co.,Ltd.	2011-03-17	2016-05-31
A0:0F:37	Cisco Systems, Inc	2021-08-18	2021-08-18
8C:AE:49	IEEE Registration Authority	2020-10-09	2020-10-09
B8:02:A4	Aeonsemi, Inc.	2020-01-07	2020-01-07
00:07:93		2001-10-24	2015-09-27
00:19:92		2006-09-25	2015-09-27
88:96:B6	Global Fire Equipment S.A.	2015-09-27	2015-09-27
9C:76:0E	Apple, Inc.	2021-01-26	2021-01-26
00:20:E2	INFORMATION RESOURCE ENGINEERING	1980-01-01	2015-09-27
00:26:50	2Wire Inc	2010-01-05	2015-10-25
98:35:ED	HUAWEI TECHNOLOGIES CO.,LTD	2019-03-20	2019-03-20
90:B9:31	Apple, Inc.	2013-11-12	2015-09-27
D8:97:3B	Artesyn Embedded Technologies	2011-05-07	2015-09-27
00:22:21	Si2 Microsystems Limited	2008-10-25	2015-09-27
40:16:3B	Samsung Electronics Co.,Ltd	2016-01-16	2017-02-21
00:0F:2C	Uplogix, Inc.	2004-02-12	2015-09-27
00:13:43	Matsushita Electronic Components (Europe) GmbH	2005-01-23	2015-09-27
00:50:DE	SIGNUM SYSTEMS CORP.	2000-11-09	2015-09-27
00:30:EE	DSG Technology, Inc.	2000-11-09	2015-09-27
5C:96:9D	Apple, Inc.	2013-01-09	2017-10-11
00:16:8E	Vimicro corporation	2005-11-24	2015-09-27
00:15:1C	LENECO	2005-07-02	2015-09-27
00:0A:E9	AirVast Technology Inc.	2002-10-14	2015-09-27
00:0E:4D	Numesa Inc.	2004-02-12	2015-09-27
68:AA:D2	DATECS LTD.,	2010-01-05	2015-09-27
58:C6:F0	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	2018-09-27	2018-09-27
54:E2:C8	Dongguan Aoyuan Electronics Technology Co., Ltd	2015-01-23	2015-09-27
58:4C:EE	Digital One Technologies, Limited	2010-01-05	2015-09-27
3C:EC:EF	Super Micro Computer, Inc.	2019-04-24	2019-04-24
50:82:D5	Apple, Inc.	2016-11-16	2016-11-16
25:05:11	AVM GmbH	
00:21:18	Athena Tech, Inc.	2008-03-04	2015-09-27
00:0A:61	Cellinx Systems Inc.	2002-10-14	2015-09-27
00:30:F5	Wild Lab. Ltd.	2000-11-09	2015-09-27
00:E0:CA	BEST DATA PRODUCTS	1980-01-01	2015-09-27
58:B4:2D	YSTen Technology Co.,Ltd	2017-05-23	2017-05-23
00:17:73		2006-04-08	2015-09-27
00:01:6B	LightChip, Inc.	2000-11-09	2015-09-27
C4:8F:07	Shenzhen Yihao Hulian Science and Technology Co., Ltd.	2016-03-16	2016-03-16
00:16:72		2005-11-24	2015-09-27
00:40:F6	KATRON COMPUTERS INC.	1980-01-01	2015-09-27
00:90:FF	TELLUS TECHNOLOGY INC.	2000-11-09	2015-09-27
00:11:1D	Hectrix Limited	2004-06-05	2015-09-27
E4:E1:12	Texas Instruments	2020-01-09	2020-01-09
00:25:37	Cisco Systems, Inc	2009-02-15	2015-09-27
00:13:8B	Phantom Technologies LLC	2005-02-06	2015-09-27
64:6A:74	AUTH-SERVERS, LLC	2015-08-11	2015-09-27
00:01:62		2000-11-09	2015-09-27
00:20:75		1980-01-01	2015-09-27
C4:AB:B2	vivo Mobile Communication Co., Ltd.	2017-02-21	2017-02-21
9C:4E:8E	ALT Systems Ltd	2010-01-05	2015-09-27
00:23:81		2008-10-25	2015-09-27
D8:DC:40	Apple, Inc.	2020-04-09	2020-04-09
7C:4B:78	Red Sun Synthesis Pte Ltd	2011-08-18	2015-09-27
00:15:F1	KYLINK Communications Corp.	2005-09-23	2015-09-27
00:21:5B	SenseAnywhere	2008-10-25	2016-04-01
00:B5:D6	Omnibit Inc.	2010-04-11	2015-09-27
54:A5:1B	HUAWEI TECHNOLOGIES CO.,LTD	2011-03-17	2015-09-27
50:AB:BF	Hoseo Telecom	2013-01-09	2015-09-27
CC:5C:75	Weightech Com. Imp. Exp. Equip. Pesagem Ltda	2010-04-27	2015-09-27
5C:17:D3	LGE 	2010-08-15	2015-09-27
4C:80:4F	Armstrong Monitoring Corp	2013-01-09	2015-09-27
00:16:D5	Synccom Co., Ltd	2005-12-17	2015-09-27
60:3A:7C	TP-LINK TECHNOLOGIES CO.,LTD.	2019-03-26	2019-03-26
D4:28:B2	ioBridge, Inc.	2011-03-17	2015-09-27
00:1B:02	ED Co.Ltd	2007-01-06	2015-09-27
A0:D7:F3	Samsung Electronics Co.,Ltd	2021-08-14	2021-08-14
74:AB:93	Blink by Amazon 	2020-04-09	2020-04-09
00:15:5C	Dresser Wayne	2005-08-04	2015-09-27
08:63:61		2013-01-09	2015-09-27
01:33:37	Intel Corporate	
28:3A:4D	Cloud Network Technology (Samoa) Limited	2018-04-05	2018-04-05
D8:09:C3	Cercacor Labs	2013-01-09	2015-09-27
E0:A5:09	Bitmain Technologies Inc	2018-08-02	2018-08-02
00:24:9B	Action Star Enterprise Co., Ltd.	2008-12-16	2015-09-27
8C:45:00	Murata Manufacturing Co., Ltd.	2017-05-23	2017-05-23
00:14:8D	Cubic Defense Simulation Systems	2005-05-07	2015-09-27
30:E3:D6	Spotify USA Inc.	2018-06-27	2018-06-27
C0:88:5B	SnD Tech Co., Ltd.	2013-01-09	2015-09-27
20:37:A5	Apple, Inc.	2021-06-24	2021-06-24
28:56:C1	Harman/Becker Automotive Systems GmbH	2017-07-14	2020-01-23
00:25:38	Cisco Systems, Inc	2009-02-15	2015-09-27
04:4B:FF	GuangZhou Hedy Digital Technology Co., Ltd	2013-01-09	2015-09-27
00:0E:01	ASIP Technologies Inc.	2004-02-12	2015-09-27
00:E0:40	DeskStation Technology, Inc.	1980-01-01	2015-09-27
E8:EB:11	Texas Instruments	2016-05-14	2016-05-14
C0:25:A2	NEC Platforms, Ltd.	2015-07-23	2015-09-27
00:15:EE	Omnex Control Systems	2005-09-23	2015-09-27
00:E0:86	Emerson Network Power, Avocent Division	1980-01-01	2015-09-27
70:4C:B6	Shenzhen SuperElectron Technology Co.,Ltd.	2021-11-18	2021-11-18
00:1A:57	Matrix Design Group, LLC	2006-11-29	2015-09-27
00:3A:7D	Cisco Systems, Inc	2016-01-31	2016-01-31
28:6F:7F	Cisco Systems, Inc	2016-10-12	2016-10-12
00:A0:4C	INNOVATIVE SYSTEMS & TECHNOLOGIES, INC.	1980-01-01	2015-09-27
08:01:10	Mitsubishi Precision Co.,LTd.	
00:80:69		1980-01-01	2015-09-27
00:05:72		2001-06-04	2015-09-27
E8:AE:C5	Arista Networks	2021-11-30	2021-11-30
00:51:32	Rigaku Corporation Osaka Plant	
10:0E:2B	NEC CASIO Mobile Communications	2010-07-01	2015-09-27
00:40:64		2000-11-09	2015-09-27
00:41:33	PAXDATA NETWORKS LTD.	
8C:EA:12	Shenzhen MiaoMing  Intelligent Technology Co.,Ltd	2021-07-10	2021-07-10
AC:82:47	Intel Corporate	2020-11-18	2020-11-18
38:87:D5	Intel Corporate	2021-02-11	2021-02-11
74:E5:37	RADSPIN	2010-01-05	2015-09-27
00:1A:E4	Medicis Technologies Corporation	2006-12-30	2015-09-27
00:31:24	ALLIED TELESYN INTERNAIONAL	
54:05:5F	Alcatel Lucent	2011-03-17	2015-09-27
18:BB:41	Huawei Device Co., Ltd.	2021-02-11	2021-02-11
00:01:68		2000-11-09	2015-09-27
44:D5:F2	IEEE Registration Authority	2019-05-15	2019-05-15
C8:20:8E	Storagedata	2010-11-24	2015-09-27
C8:0C:C8	HUAWEI TECHNOLOGIES CO.,LTD	2016-09-03	2016-09-03
00:1A:75	Sony Corporation	2006-11-29	2021-04-14
C8:F0:9E	Espressif Inc.	2022-02-02	2022-02-02
00:23:50	RDC, Inc. dba LynTec	2008-10-25	2018-07-30
58:CE:2A	Intel Corporate	2021-08-20	2021-08-20
74:8B:34	Shanghai Smart System Technology Co., Ltd	2019-08-08	2019-08-08
00:F7:6F	Apple, Inc.	2014-07-13	2015-09-27
00:0A:C6	Overture Networks.	2002-10-14	2015-09-27
00:15:82		2005-08-24	2015-09-27
70:CA:4D	Shenzhen lnovance Technology Co.,Ltd.	2015-09-27	2015-09-27
58:D9:D5	Tenda Technology Co.,Ltd.Dongguan branch	2017-02-21	2017-02-21
A4:CF:99	Apple, Inc.	2022-02-17	2022-02-17
24:DA:B6	Sistemas de Gestión Energética S.A. de C.V	2011-07-09	2015-09-27
00:1E:D0	Ingespace	2007-12-31	2015-09-27
00:15:DE	Nokia Danmark A/S	2005-09-23	2015-09-27
00:13:F4	Psitek (Pty) Ltd	2005-03-10	2015-09-27
00:1A:E6	Atlanta Advanced Communications Holdings Limited	2006-12-30	2015-09-27
00:02:0F	AATR	2000-11-09	2015-09-27
E4:12:1D	Samsung Electronics Co.,Ltd	2013-12-13	2015-09-27
B0:B8:67	Hewlett Packard Enterprise	2018-04-05	2018-04-05
00:C0:BE	ALCATEL - SEL	1980-01-01	2015-09-27
00:24:A9	Ag Leader Technology	2008-12-16	2015-09-27
00:15:55	DFM GmbH	2005-08-04	2015-09-27
C8:EB:EC	Shenzhen YOUHUA Technology Co., Ltd	2022-02-18	2022-02-18
D4:F7:86	Fiberhome Telecommunication Technologies Co.,LTD	2017-12-10	2017-12-10
D0:56:BF	AMOSENSE	2020-10-24	2020-10-24
00:19:39	Gigamips	2006-08-15	2015-09-27
00:F8:71	Demant A/S	2015-10-07	2021-11-13
5C:75:C6	China Mobile Group Device Co.,Ltd.	2021-06-09	2021-06-09
00:21:F9	WIRECOM Technologies	2008-10-25	2015-09-27
D8:A3:15	vivo Mobile Communication Co., Ltd.	2019-07-12	2019-07-12
64:10:84		2010-04-11	2015-09-27
64:2B:8A	ALL BEST Industrial Co., Ltd.	2017-05-23	2017-05-23
5C:1B:F4	Apple, Inc.	2022-02-17	2022-02-17
14:22:33	Fiberhome Telecommunication Technologies Co.,LTD	2018-06-25	2018-06-25
A0:F6:FD	Texas Instruments	2015-02-07	2015-09-27
D8:D0:90	Dell Inc.	2019-01-23	2019-01-23
B0:41:6F	Shenzhen Maxtang Computer Co.,Ltd	2018-01-25	2018-01-25
08:00:7A	INDATA	2000-11-09	2015-09-27
98:F1:12	Hangzhou Hikvision Digital Technology Co.,Ltd.	2022-02-25	2022-02-25
00:0F:23	Cisco Systems, Inc	2004-02-12	2015-09-27
00:1A:DF	Interactivetv Pty Limited	2006-12-30	2015-09-27
00:0F:F3	Jung Myoung Communications&Technology	2004-04-03	2015-09-27
00:1A:26	Deltanode Solutions AB	2006-11-29	2015-09-27
90:F8:91	Kaonmedia CO., LTD.	2018-12-12	2018-12-12
80:79:5D	Infinix mobility limited	2019-08-31	2019-08-31
8C:8E:F2	Apple, Inc.	2016-03-01	2016-03-01
80:2D:BF	Cisco Systems, Inc	2020-04-04	2020-04-04
D8:A0:11	WiZ	2021-03-23	2021-03-23
CC:FD:17	TCT mobile ltd	2016-06-27	2016-06-27
00:1F:B5	I/O Interconnect Inc.	2008-02-02	2015-09-27
00:1A:0D	HandHeld entertainment, Inc.	2006-11-29	2015-09-27
04:75:F9	Taicang T&W Electronics	2021-10-23	2021-10-23
78:19:F7	Juniper Networks	2011-03-17	2016-02-10
00:0B:87	American Reliance Inc.	2002-10-14	2015-09-27
01:01:10	Cisco Systems, Inc	
44:91:7C	HMD Global Oy	2020-06-24	2020-06-24
50:D2:74	Steffes Corporation	2012-01-18	2015-09-27
60:F6:77	Intel Corporate	2017-05-23	2017-05-23
18:FF:0F	Intel Corporate	2014-10-13	2015-09-27
D8:F1:F0	Pepxim International Limited	2017-02-21	2017-03-26
20:AD:56	Continental Automotive Systems Inc.	2018-06-25	2018-06-25
80:54:D9	HUAWEI TECHNOLOGIES CO.,LTD	2021-09-17	2021-09-17
10:0F:18	Fu Gang Electronic(KunShan)CO.,LTD	2014-01-12	2015-09-27
00:20:69		1980-01-01	2015-09-27
E4:BE:ED	Netcore Technology Inc.	2016-05-14	2016-05-14
01:01:33	VARIAN	
00:05:06	ARMITEL Co.	2001-02-02	2015-09-27
84:FD:D1	Intel Corporate	2019-02-13	2019-02-13
A8:64:F1	Intel Corporate	2021-03-26	2021-03-26
C8:3A:6B	Roku, Inc	2017-02-21	2020-10-15
18:F7:6B	Zhejiang Winsight Technology CO.,LTD	2016-07-27	2016-07-27
00:0F:06	Nortel Networks	2004-02-12	2016-04-27
00:AD:63	Dedicated Micros Malta LTD	2019-03-26	2019-03-26
08:48:2C	Raycore Taiwan Co., LTD.	2013-03-10	2015-09-27
00:0A:D1	MWS	2002-10-14	2015-09-27
00:21:AC	Infrared Integrated Systems Ltd	2008-10-25	2015-09-27
00:22:8F	CNRS	2008-10-25	2015-09-27
00:05:5D	D-LINK SYSTEMS, INC.	2001-06-04	2015-09-27
00:18:E0	ANAVEO	2006-07-01	2015-09-27
68:5E:6B	PowerRay Co., Ltd.	2011-07-26	2015-09-27
10:7B:44	ASUSTek COMPUTER INC.	2017-05-23	2017-05-23
C0:E9:11	Private	2022-02-28	2022-02-28
11:34:37	ARRIS Group, Inc.	
00:05:70		2001-06-04	2015-09-27
14:6A:0B	Cypress Electronics Limited	2012-04-08	2015-09-27
30:89:4A	Intel Corporate	2022-01-19	2022-01-19
D8:D5:B9	Rainforest Automation, Inc.	2013-01-09	2021-01-05
64:31:72		2022-01-20	2022-01-20
20:6A:8A	Wistron Infocomm (Zhongshan) Corporation	2010-04-11	2016-04-06
64:26:56	Shenzhen Fanweitai Technology Service Co.,Ltd	2020-11-18	2020-11-18
FC:DB:96	ENERVALLEY CO., LTD	2013-03-10	2015-09-27
A8:93:4A	CHONGQING FUGUI ELECTRONICS CO.,LTD.	2021-02-03	2021-02-03
64:5E:BE	Yahoo! JAPAN	2011-12-14	2015-09-27
28:55:11	Huawei Device Co., Ltd.	
54:73:98		2012-05-26	2015-09-27
00:00:6F	Madge Ltd.	1980-01-01	2015-09-27
00:0E:3D	Televic N.V.	2004-02-12	2015-09-27
00:13:EF	Kingjon Digital Technology Co.,Ltd	2005-03-10	2015-09-27
00:02:BE	Totsu Engineering, Inc.	2000-11-09	2015-09-27
DC:41:E5	Shenzhen Zhixin Data Service Co., Ltd.	2018-06-25	2018-06-25
08:4F:0A	HUAWEI TECHNOLOGIES CO.,LTD	2019-03-18	2019-03-18
E4:C9:0B	Radwin	2020-12-03	2020-12-03
10:A3:B8	Iskratel d.o.o.	2018-12-18	2018-12-18
14:CC:B3	AO GK NATEKS	2020-06-23	2020-06-23
44:55:C4	Huawei Device Co., Ltd.	2019-08-06	2019-08-06
70:2F:4B	Steelcase Inc.	2012-05-01	2020-07-23
AC:F1:DF	D-Link International	2013-01-09	2015-10-12
FC:25:3F	Apple, Inc.	2012-01-01	2017-10-11
00:0E:8B	Astarte Technology Co, Ltd.	2004-02-12	2015-09-27
58:DC:6D	Exceptional Innovation, Inc.	2015-09-27	2015-09-27
D8:C6:78	MitraStar Technology Corp.	2020-04-21	2020-04-21
60:C9:80	Trymus	2010-11-24	2015-09-27
E0:19:95	Nutanix	2020-03-23	2020-03-23
00:80:C5	NOVELLCO DE MEXICO	2000-11-09	2015-09-27
00:17:EF	IBM Corp	2006-04-15	2015-09-27
00:0F:C9	Allnet GmbH	2004-04-03	2015-09-27
00:22:1B	Morega Systems	2008-10-25	2015-09-27
00:13:A3	Siemens Home & Office Comm. Devices	2005-02-06	2019-07-01
20:73:55		2013-01-09	2016-05-19
00:02:AA	PLcom Co., Ltd.	2000-11-09	2015-09-27
00:A0:C1	ORTIVUS MEDICAL AB	1980-01-01	2015-09-27
44:A8:C2	SEWOO TECH CO., LTD	2010-02-21	2015-09-27
00:05:BE	Kongsberg Seatex AS	2001-06-04	2015-09-27
00:1F:D3	RIVA Networks Inc.	2008-02-02	2015-09-27
64:CE:6E	Sierra Wireless	2019-07-01	2019-07-01
60:E6:BC	Sino-Telecom Technology Co.,Ltd.	2015-01-23	2015-09-27
FC:D8:48	Apple, Inc.	2016-07-14	2016-07-14
00:1C:4E	TASA International Limited	2007-05-13	2015-09-27
24:CF:21	Shenzhen State Micro Technology Co., Ltd	2010-01-05	2015-09-27
00:A0:7E	AVID TECHNOLOGY, INC.	1980-01-01	2015-09-27
40:A1:08	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.	2018-04-05	2018-04-05
00:12:72		2004-10-10	2015-09-27
10:94:97		2021-01-27	2021-01-27
00:04:1A	Ines Test and Measurement GmbH & CoKG	2000-11-09	2015-09-27
41:35:58	Aisino Corporation	
00:A0:FC	IMAGE SCIENCES, INC.	2000-11-09	2015-09-27
00:1F:5B	Apple, Inc.	2007-12-31	2017-10-11
78:D9:E9	MOMENTUM IOT	2021-02-06	2021-02-06
80:89:17		2014-10-13	2015-09-27
24:1C:04	SHENZHEN JEHE TECHNOLOGY DEVELOPMENT CO., LTD.	2015-01-23	2015-09-27
30:EA:26	Sycada BV	2019-01-10	2019-01-10
00:1A:8D	AVECS Bergen GmbH	2006-12-05	2015-09-27
84:26:7A	GUANGDONG TAIDE ZHILIAN TECHNOLOGY CO.,LTD	2020-12-08	2020-12-08
